ID,NAME,PRODUCTCODE,DESCRIPTION,QUANTITYSCHEDULETYPE,QUANTITYINSTALLMENTPERIOD,NUMBEROFQUANTITYINSTALLMENTS,REVENUESCHEDULETYPE,REVENUEINSTALLMENTPERIOD,NUMBEROFREVENUEINSTALLMENTS,ISACTIVE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,FAMILY,CURRENCYISOCODE,RECORDTYPEID,EXTERNALDATASOURCEID,EXTERNALID,DISPLAYURL,QUANTITYUNITOFMEASURE,ISDELETED,LASTVIEWEDDATE,LASTREFERENCEDDATE,CATEGORY__C,DISPLAY_NAME__C,STARTING_PRICE__C,ENTITLEMENT_TYPE__C,MSRP__C,PP_BUTTON_ID__C,SCALE__C,DATES_ARE_REQUIRED__C,PRODUCT_GROUP__C,REVENUE_TYPE__C,SALESLOGIX_ID__C,SERVICE_TYPE__C,STATUS__C,SUPPORT_POINTS__C,TOUCHPAPER_IMPORT__C,SAPPRODUCTNUMBER__C,SAP_MATERIAL_DESCRIPTION__C,SAP_PRODUCT_HIERARCHY__C,ASSOCIATED_LICENSE__C,TYPE__C,UNIT__C,DATESREQUIRED__C,DATALOADER_EXTID__C,PRODUCT_ID__C,VERSION_REQUIRED__C,SAP_TYPE__C,SUPPORTPOINTSTYPE__C,BIGMACHINES__PART_NUMBER__C,WAVELINK_PRODUCT__C,BOARD_FAMILY__C,STATUS_ON_PRICE_BOOKS__C,IS_THIRD_PARTY__C,PRODUCT_DELIVERED_BY__C,RENEWABLE__C,SAP_PRODUCT_HIERARCHY_NUMBER__C,NEEDS_ENTITLEMENT__C,CHILD_2__C,CHILD_3__C,COMPONENTS__C,DELIVERY_TARGET__C,FED_GOV__C,HISTORICAL_ID__C,IS_KIT__C,MAINTENANCE_TYPE__C,MONTHS__C,PARENT_KIT__C,PREFERREDSKU__C,PRIORITY_SKU__C,PRODUCT_LINE__C,PRODUCT_TERM__C,QUANTITY_TYPE__C,RENEWALSKUTYPE__C,SHAVLIK_OLD_PRODUCT_CLASS__C,VMWARE_SKU__C,IS_THIRD_PARTY_PRODUCT__C,IS_CLOUD__C,SERVICE_DAYS_PER_UNIT__C,EXEMPT_FROM_PRORATING__C,PRODUCT_TERM_AS_NUMBER__C,RENEWAL_ONLY_SKU__C,SAP_DIVISION__C,TRAINING_SEATS__C,EDUCATION_DISCOUNT_ELIGIBLE__C,EXCLUDE_FROM_QUOTE_TOOL__C,GOVERNMENT_DISCOUNT_ELIGIBLE__C,PRICE_FLOOR__C,RESELLER_DISCOUNT_ELIGIBLE__C,REVENUE_APPROVAL_REQUIRED__C,TUMSUM__C,VERSION__C,FAVORITES_GEOGRAPHY__C,PRICE_INCLUDES_TRAVEL__C,THIRD_PARTY_ENTITLEMENT_OVERRIDE__C,SEARCH_TERMS__C,PRODUCT_NAME_FOR_OUTPUT__C,PRODUCT_LINE_BUSINESS_PLANNING__C,PLATFORM__C,HISTORICAL_ORIGIN__C,CASE_SAFE_ID__C,NO_PRICEBOOKENTRY__C,ECCN__C,BOARD_FAMILY_TEXT_FIELD__C,PRICEBASEDSP__C,SUPPORT_POINTS_2__C,PRORATE_FIRST_YEAR_BOOKING__C,RENEWAL_VOLUME_ONLY_SKU__C,ASSOCIATED_LICENSE_NOT_REQUIRED__C,RENEWALS_APPROVAL_REQUIRED__C,POWERED_BY__C,AVAILABLE_FOR_EVAL__C,EVAL_QUANTITY__C,EVAL_DAYS__C,HISTORIC_RES_FAMILY__C,MINIMUM_QUANTITY__C,NEW_QUOTES_PROHIBITED__C,COUNTRY_DISCOUNT_ELIGIBLE__C,MAX_SPECIAL_DISCOUNT__C,SPECIAL_DISCOUNT_ELIGIBLE__C,UNIFIED_IT_SEGMENT__C
01t13000005tFBQAA2,ITSM Self Service Hot Stand By,SEMCL0068,ITSM Self Service Hot Stand By,,,,,,,0,2017-03-27 22:56:33.000,005300000041tTTAAY,2017-07-03 23:57:14.000,005a0000007zoLxAAI,2017-07-03 23:57:14.000,Service Management,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,SEMCL0068,,,,License,,False,,01t13000005tFBQAA2,0,,,,0,HT ITSM,,FALSE,,0,,0,,,,,0,01td0000001UxvsAAC,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,1,0,1,,1,0,0,,,0,0,,,ITSM,,HEAT,01t13000005tFBQAA2,1,,HT ITSM,0,0,0,0,0,0,,0,,,,,,,,,
01t13000005tFBRAA2,Foundation Custom Training,FNDTR0009,Foundation Custom Training,,,,,,,0,2017-03-27 22:56:33.000,005300000041tTTAAY,2017-07-03 23:57:14.000,005a0000007zoLxAAI,2017-07-03 23:57:14.000,Heat Services,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,FNDTR0009,,,,Training,,False,,01t13000005tFBRAA2,0,,,,0,Other,,FALSE,,1,,0,,,,,0,01td0000001Uy32AAC,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,1,0,1,,1,0,0,,,0,0,,,Other,,HEAT,01t13000005tFBRAA2,1,,Other,0,0,0,0,0,0,,0,,,,,,,,,
01t30000002FYT9AAO,CBL0052,CBL0052,"6ft Single DVI-D Video, USB Keyboard & Mouse",,,,,,,0,2010-10-16 04:43:20.000,0053000000429iAAAQ,2017-05-19 23:20:40.000,005a0000007zoLxAAI,2017-05-19 23:20:40.000,Other,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,,,,,,,False,01t20000000u0RpAAI,01t30000002FYT9AAO,0,,,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,UEM,,,01t30000002FYT9AAO,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t13000005tFBSAA2,Centennial Custom Training,CENTR0002,Centennial Custom Training,,,,,,,0,2017-03-27 22:56:33.000,005300000041tTTAAY,2017-07-03 23:57:14.000,005a0000007zoLxAAI,2017-07-03 23:57:14.000,,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,CENTR0002,,,,Training,,False,,01t13000005tFBSAA2,0,,,,0,Other,,FALSE,,1,,0,,,,,0,01td0000001Uy2FAAS,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,1,0,1,,1,0,0,,,0,0,,,Other,,HEAT,01t13000005tFBSAA2,1,,Other,0,0,0,0,0,0,,0,,,,,,,,,
01t13000005tFBTAA2,IPCM Backup/Hot Standby Server,IPCSL0002,IPCM Backup/Hot Standby Server,,,,,,,0,2017-03-27 22:56:33.000,005300000041tTTAAY,2017-07-03 23:57:14.000,005a0000007zoLxAAI,2017-07-03 23:57:14.000,Service Management,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,IPCSL0002,,,,License,,False,,01t13000005tFBTAA2,0,,,,0,HT ITSM,,FALSE,,0,,0,,,,,0,01td0000001Uy3xAAC,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,1,0,1,,1,0,0,,,0,0,,,ITSM,,HEAT,01t13000005tFBTAA2,1,,HT ITSM,0,0,0,0,0,0,,0,,,,,,,,,
01t13000005tFBUAA2,Unified Messaging Server Maintenance,UMGMT0001,Unified Messaging Server Maintenance,,,,,,,0,2017-03-27 22:56:33.000,005300000041tTTAAY,2017-07-03 23:57:14.000,005a0000007zoLxAAI,2017-07-03 23:57:14.000,Service Management,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,UMGMT0001,,,,Maintenance,,True,,01t13000005tFBUAA2,0,,,,0,HT ITSM,,FALSE,,1,,0,,,,,0,01td0000001Uy53AAC,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,1,0,1,,1,0,0,,,0,0,,,ITSM,,HEAT,01t13000005tFBUAA2,1,,HT ITSM,0,0,0,0,0,0,,0,,,,,,,,,
01t13000005tFBVAA2,Foundation 6.X Lic Spanish,FNDCL0413,Foundation 6.X Lic Spanish,,,,,,,0,2017-03-27 22:56:33.000,005300000041tTTAAY,2017-07-03 23:57:14.000,005a0000007zoLxAAI,2017-07-03 23:57:14.000,Service Management,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,FNDCL0413,,,,License,,False,,01t13000005tFBVAA2,0,,,,0,HT ITSM,,FALSE,,0,,0,,,,,0,01td0000001Uy33AAC,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,1,0,1,,1,0,0,,,0,0,,,ITSM,,HEAT,01t13000005tFBVAA2,1,,HT ITSM,0,0,0,0,0,0,,0,,,,,,,,,
01t13000005tFBWAA2,GMEE Forecast Conc,FOCCL0001,GMEE Forecast Conc,,,,,,,0,2017-03-27 22:56:33.000,005300000041tTTAAY,2017-07-03 23:57:14.000,005a0000007zoLxAAI,2017-07-03 23:57:14.000,GSM,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,FOCCL0001,,,,License,,False,,01t13000005tFBWAA2,0,,,,0,Other,,FALSE,,0,,0,,,,,0,01td0000001Uy5NAAS,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,1,0,1,,1,0,0,,,0,0,,,Other,,HEAT,01t13000005tFBWAA2,1,,Other,0,0,0,0,0,0,,0,,,,,,,,,
01t13000005tFBXAA2,"Ivanti Release 6.X Concurrent Perpetual License - Powered by HEAT, Volume Only",RLMCL0088,ONLY for Volume or Renewal,,,,,,,1,2017-03-27 22:56:33.000,005300000041tTTAAY,2018-03-03 21:19:44.000,005a000000AODbIAAX,2018-03-03 21:19:44.000,Service Management,USD,01230000000ZUr8AAG,,,,,0,,,Heat,,,,,,,0,,,,License - Perpetual,Active,,,RLMCL0088,Release 6.X Concurrent LIC,,,License,,False,,01t13000005tFBXAA2,0,License - Perpetual,,,0,HT ITSM,,TRUE,Third Party,0,170104015030000100,1,,,,,0,01td0000001Uy5OAAS,0,,,,,0,,12 Months,,,,,1,0,,0,12,0,80,,1,0,1,,1,1,0,,,0,0,,,ITSM,,HEAT,01t13000005tFBXAA2,0,,HT ITSM,0,0,0,1,0,0,HEAT,0,,,,,0,1,,1,
01t13000005tFBYAA2,Problem 5.0.X Named License,PRMCL0022,Problem 5.0.X Named License,,,,,,,0,2017-03-27 22:56:33.000,005300000041tTTAAY,2017-07-03 23:57:14.000,005a0000007zoLxAAI,2017-07-03 23:57:14.000,Service Management,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,PRMCL0022,,,,License,,False,,01t13000005tFBYAA2,0,,,,0,HT ITSM,,FALSE,,0,,0,,,,,0,01td0000001Uy34AAC,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,1,0,1,,1,0,0,,,0,0,,,ITSM,,HEAT,01t13000005tFBYAA2,1,,HT ITSM,0,0,0,0,0,0,,0,,,,,,,,,
01t13000005tFBZAA2,ITSM Partner Fee,ISMPF0001,ITSM Partner Program Fee,,,,,,,0,2017-03-27 22:56:33.000,005300000041tTTAAY,2017-07-03 23:57:14.000,005a0000007zoLxAAI,2017-07-03 23:57:14.000,Service Management,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,,,Active,,,ISMPF0001,,,,License,,False,,01t13000005tFBZAA2,0,,,,0,HT ITSM,,FALSE,,0,,0,,,,,0,01td0000001UxrYAAS,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,1,0,1,,1,0,0,,,0,0,,,ITSM,,HEAT,01t13000005tFBZAA2,1,,HT ITSM,0,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEZAA4,InfoMine,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:15.000,005a0000007zoLxAAI,2017-05-19 23:21:15.000,HelpDesk,GBP,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,Y6UJ9A00000V,,Active,,Y,,,,,,,False,01t20000000VH4JAAW,01t30000002FZEZAA4,0,,,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEZAA4,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEaAAO,Additional HelpDesk licenses,,20-Nov,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:20:21.000,005a0000007zoLxAAI,2017-05-19 23:20:21.000,HelpDesk,GBP,01230000000ZUr8AAG,,,,,0,,,,,,None,,,,0,,,Y6UJ9A00003F,,Active,,Y,,,,,License,,False,01t20000000VH4KAAW,01t30000002FZEaAAO,0,,,,0,Other,,FALSE,,0,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEaAAO,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEbAAO,Additional HelpDesk licenses,,5-Oct,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:20:21.000,005a0000007zoLxAAI,2017-05-19 23:20:21.000,HelpDesk,GBP,01230000000ZUr8AAG,,,,,0,,,,,,None,,,,0,,,Y6UJ9A00003E,,Active,,Y,,,,,License,,False,01t20000000VH4LAAW,01t30000002FZEbAAO,0,,,,0,Other,,FALSE,,0,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEbAAO,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEcAAO,Gemini Business Health Check,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:09.000,005a0000007zoLxAAI,2017-05-19 23:21:09.000,Gemini,GBP,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,Y6UJ9A00009E,,Active,,Y,,,,,Services,,False,01t20000000VH4MAAW,01t30000002FZEcAAO,0,,,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEcAAO,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEdAAO,Gemini Go-Live day Consultancy support,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:09.000,005a0000007zoLxAAI,2017-05-19 23:21:09.000,Gemini,GBP,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,Y6UJ9A00009D,,Active,,Y,,,,,Services,,False,01t20000000VH4NAAW,01t30000002FZEdAAO,0,,,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEdAAO,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEeAAO,Gemini Integration Scoping & Business Requirements Documentation,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:09.000,005a0000007zoLxAAI,2017-05-19 23:21:09.000,Gemini,GBP,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,Y6UJ9A00009G,,Active,,Y,,,,,Services,,False,01t20000000VH4OAAW,01t30000002FZEeAAO,0,,,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEeAAO,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEfAAO,Gemini Product Specialist (Per Day),,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:09.000,005a0000007zoLxAAI,2017-05-19 23:21:09.000,Gemini,GBP,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,Y6UJ9A00009C,,Active,,Y,,,,,Services,,False,01t20000000VH4PAAW,01t30000002FZEfAAO,0,,,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEfAAO,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEgAAO,Gemini Technical Health Check,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:09.000,005a0000007zoLxAAI,2017-05-19 23:21:09.000,Gemini,GBP,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,Y6UJ9A00009F,,Active,,Y,,,,,Services,,False,01t20000000VH4QAAW,01t30000002FZEgAAO,0,,,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEgAAO,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEhAAO,SupportCenter Upgrade between versions ie V5 to V6,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:22:51.000,005a0000007zoLxAAI,2017-05-19 23:22:51.000,Support Center,GBP,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,,,Y6UJ9A00008R,,Active,,Y,,,,,Services,,False,01t20000000VH4RAAW,01t30000002FZEhAAO,0,,,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEhAAO,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEiAAO,"Ivanti Server Manager Out of Support SUP, powered by Landesk",LDSVOOSSUP-M,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-11-20 18:50:01.000,005300000042BK4AAM,2017-11-20 18:50:01.000,Server Manager,USD,01230000000ZUr8AAG,,,,,0,,,Systems Lifecycle Management,,81.37,SUP,44,,,1,,,,Maintenance,Active,44,,LDSVOOSSUP-M,Ivanti SERVER MANAGER OUT OF SUPPORT SUP,,LDSV-L,Maintenance,,True,01t200000001AB5AAM,01t30000002FZEiAAO,0,Maintenance,SUP,LDSVOOSSUP-M,0,Systems,,FALSE,LANDesk,0,100102007030000200,1,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,,1,0,1,,1,0,0,,,0,0,,,UEM,,,01t30000002FZEiAAO,0,,Systems,44,44,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZEjAAO,Technical Support (On-site per day),T-ONSITEN,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-07-05 20:38:37.000,005300000042BK4AAM,2017-07-05 20:38:37.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Professional Services,,1800,None,2000,,,0,,,,TAM,Active,0,,T-ONSITEN,TECHNICAL SUPPORT (ON-SITE PER DAY),,,Services,,True,01t200000001ABUAA2,01t30000002FZEjAAO,0,TAM,,T-ONSITEN,0,Services,,FALSE,LANDesk,0,100902090030001500,0,,,,,0,,0,,,,,0,,,,,,,0,0,1,0,12,0,80,,0,0,0,15,0,0,0,10.0,,1,0,,,Other,,,01t30000002FZEjAAO,0,,Services,,0,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZEkAAO,"Ivanti Server Manager SUP, powered by Landesk",LDSVSUP-M,,,,,,,,1,2010-10-16 04:43:32.000,0053000000429iAAAQ,2018-03-05 18:54:27.000,005a000000AODbIAAX,2018-04-10 10:41:16.000,Server Manager,USD,01230000000ZUr8AAG,,,,,0,,,Systems Lifecycle Management,,26.86,SUP,,,,1,,,,Maintenance,Active,19.8,,LDSVSUP-M,Ivanti SERVER MANAGER SUP,,LDSV-L,Maintenance,,True,01t200000001A9tAAE,01t30000002FZEkAAO,0,Maintenance,SUP,LDSVSUP-M,0,Systems,,FALSE,LANDesk,1,100102007030000200,1,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,,1,0,1,,1,0,0,,,0,0,,,UEM,,,01t30000002FZEkAAO,0,,Systems,19.8,19.8,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t30000002FZElAAO,"Ivanti Patch Manager EMA (for Stand Alone), powered by Landesk",LDPATCHEMA-M,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-11-20 18:47:19.000,005300000042BK4AAM,2017-11-20 18:47:19.000,Patch Manager,USD,01230000000ZUr8AAG,,,,,0,,,Endpoint Security Management,,,Support,,,,1,,,,Maintenance,Active,3.48,,LDPATCHEMA-M,Ivanti PATCH MANAGER EMA,,,Maintenance,,True,01t200000001AAxAAM,01t30000002FZElAAO,0,Maintenance,Maintenance,,0,Security,,FALSE,LANDesk,1,100202024030000200,1,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,,0,0,0,,0,0,0,,,0,0,,,Security,,,01t30000002FZElAAO,0,,Security,3.48,3.48,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZEmAAO,Training,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:22:54.000,005a0000007zoLxAAI,2017-05-19 23:22:54.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Systems and Security,,,,,,,0,,,,,Active,,,,,,,,,False,01t200000001ABWAA2,01t30000002FZEmAAO,0,,,,0,Services,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEmAAO,0,,Services,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEnAAO,LANDesk Level I Free Support,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:51.000,005a0000007zoLxAAI,2017-05-19 23:21:52.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Systems and Security,,,,,,,0,,,,,Active,,,,,,,,,False,01t200000001AMJAA2,01t30000002FZEnAAO,0,,,,0,Services,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEnAAO,0,,Services,,0,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZEoAAO,LANDesk Instant Support Suite Pro SUP,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:51.000,005a0000007zoLxAAI,2017-05-19 23:21:52.000,Other,USD,01230000000ZUr8AAG,,,,,0,,,Other,,,,,,,0,,,,,Active,0,,,,,,,,False,01t200000001A9hAAE,01t30000002FZEoAAO,0,,SUP,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,UEM,,,01t30000002FZEoAAO,0,,Other,,0,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZEpAAO,LANDesk Handheld Manager Solo,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:51.000,005a0000007zoLxAAI,2017-05-19 23:21:52.000,Other,USD,01230000000ZUr8AAG,,,,,0,,,Other,,,,,,,0,,,,,Active,,,,,,,,,False,01t200000001AAGAA2,01t30000002FZEpAAO,0,,,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,UEM,,,01t30000002FZEpAAO,0,,Other,,0,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZEqAAO,LANDesk Inventory Module - SUP,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:51.000,005a0000007zoLxAAI,2017-05-19 23:21:52.000,Management Suite,USD,01230000000ZUr8AAG,,,,,0,,,Systems and Security,,,,,,,0,,,,,Active,0,,,,,,,,False,01t200000001AAaAAM,01t30000002FZEqAAO,0,,SUP,,0,Systems,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,80,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEqAAO,0,,Systems,,0,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZErAAO,Training - Custom On Site Training (minimum 2 days - per day pricing),,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:22:57.000,005a0000007zoLxAAI,2017-05-19 23:22:57.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Systems and Security,,,,,,,0,,,,,Active,,,,,,,,,False,01t200000002J68AAE,01t30000002FZErAAO,0,,,,0,Services,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZErAAO,0,,Services,,0,0,0,0,0,,0,,,,,,,,,
01t30000002FZEsAAO,LANDesk Instant Support Suite Pro EMA,,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:51.000,005a0000007zoLxAAI,2017-05-19 23:21:52.000,Other,USD,01230000000ZUr8AAG,,,,,0,,,Other,,,,,,,0,,,,,Active,0,,,,,,Maintenance,,True,01t200000001AAMAA2,01t30000002FZEsAAO,0,,Maintenance,,0,Other,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,UEM,,,01t30000002FZEsAAO,0,,Other,,0,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZEtAAO,LANDesk Server Manager Upgrade (from earlier version),LDSV-L-UPG,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:21:55.000,005a0000007zoLxAAI,2017-05-19 23:21:55.000,Server Manager,USD,01230000000ZUr8AAG,,,,,0,,,Systems and Security,,,None,,,,0,,,,License - Perpetual,Active,,,,,,,License,,False,01t200000001AB6AAM,01t30000002FZEtAAO,0,,,,0,Systems,,FALSE,,0,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,80,,0,0,0,,0,0,0,,,0,0,,,UEM,,,01t30000002FZEtAAO,0,,Systems,,0,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZEuAAO,Training - Intro to LANDesk (per person),,,,,,,,,0,2010-10-16 04:43:32.000,0053000000429iAAAQ,2017-05-19 23:22:57.000,005a0000007zoLxAAI,2017-05-19 23:22:57.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Systems and Security,,,,,,,0,,,,,Active,,,,,,,,,False,01t200000001ABXAA2,01t30000002FZEuAAO,0,,,,0,Services,,FALSE,,1,,0,,,,,0,,0,,,,,0,,,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,Other,,,01t30000002FZEuAAO,0,,Services,,0,0,0,0,0,LANDESK,0,,,,,,,,,
01t30000002FZEvAAO,"Ivanti System Manager Maintenance, powered by Landesk",LDSYPMA-M,,,,,,,,1,2010-10-16 04:43:32.000,0053000000429iAAAQ,2018-03-05 18:54:27.000,005a000000AODbIAAX,2018-03-05 18:54:27.000,System Manager,USD,01230000000ZUr8AAG,,,,,0,,,Systems Lifecycle Management,,1.71,Support,,,,1,,,,Maintenance,Active,1.54,,LDSYPMA-M,Ivanti SYSTEM MANAGER PMA,,LDSY-L,Maintenance,,True,01t200000001A9uAAE,01t30000002FZEvAAO,0,Maintenance,Maintenance,LDSYPMA-M,0,Systems,,FALSE,LANDesk,1,100102009030000200,1,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,,1,0,1,,1,0,0,,,0,0,,,UEM,,,01t30000002FZEvAAO,0,,Systems,1.54,1.54,0,0,0,0,LANDESK,0,,,,,0,1,,1,
